"","GSM7434220","GSM7434221","GSM7434222","GSM7434223","GSM7434225","GSM7434226","GSM7434227","GSM7434228","GSM8114527","GSM8114528","GSM8114529","GSM8114530","GSM8114531","GSM8114532","GSM8114533","GSM8114534"
"cg22675618",0.0828786579393598,0.216889657117435,0.0949015188573776,0.0774256556203179,0.0811494164468159,0.136974199754687,0.299471136967468,0.101284898406775,0.0246742757811618,0.0298086631897638,0.0617788051697905,0.186859088479378,0.0536586987892687,0.0286988981523067,0.0579076989276466,0.0294182051132564
"cg04079353",0.0584636857484443,0.101830606961901,0.0293161986552805,0.129518991862944,0.168543658472613,0.107706087635837,0.162308374994423,0.033677881991584,0.0506447409534271,0.0389648736447672,0.0436532273335691,0.0587108186018298,0.0593833622539961,0.107079795307169,0.19702516088208,0.0925556187323135
"cg06318274",0.613955217647966,0.466634679732267,0.377335895577291,0.533553723457903,0.473267014426251,0.578377976078364,0.48287477635214,0.344205623893166,0.450594682848972,0.510719603907057,0.479950158918522,0.52693250535723,0.558921526476103,0.576052670558908,0.625906761475126,0.644321347245459
"cg17425561",0.291198792776143,0.216934281866519,0.341181671889245,0.314768357343124,0.182306259822252,0.46099458094815,0.394075075353515,0.0984195440483988,0.129994324430176,0.157177107336902,0.216879906061375,0.394952965361829,0.0374685278965621,0.166346899452144,0.14986535502519,0.297491510537113
"cg05202032",0.898221782642746,0.919041187896231,0.833825282377935,0.871309545089979,0.873570001907674,0.831814134836642,0.904106274018496,0.896102561686077,0.867985404478665,0.904538506209698,0.912530440912775,0.83994482583826,0.886318070968882,0.845168001318216,0.867176481792105,0.906520899760738
"cg09679693",0.420333163372791,0.344281772092333,0.468125060689538,0.478175709654718,0.375538118060071,0.410690396125143,0.45878149183878,0.329730516151964,0.293865231589653,0.351919884031431,0.39618989397989,0.374272081923654,0.384574741741143,0.389212339430928,0.254334089142552,0.460395548722309
"cg03469790",0.502420509892362,0.581018928952307,0.388356388255386,0.474151683123898,0.516995265133222,0.531588769664106,0.550431181196845,0.48849809270357,0.530838923190241,0.626097614503548,0.46991118875257,0.493280291097031,0.576114141596107,0.592327387447227,0.587303414015769,0.483006126244089
"cg11628739",0.732604620244417,0.653471840245638,0.665533097589228,0.628964796648054,0.659198802204938,0.675922039512708,0.624375794372671,0.762052160683853,0.707917331022144,0.701077653946192,0.72414672845405,0.681708702016669,0.674308837854279,0.753644421127603,0.754493339375043,0.677673693830088
"cg07965110",0.0468966210988256,0.0620317896873248,0.102441797627081,0.10482680065115,0.0960512020972194,0.0643484737362742,0.212831283686435,0.0265409793574738,0.0404209129771477,0.0278691296618971,0.0747892492150464,0.0737194327864467,0.026062194342514,0.0864983240139787,0.0730360902098616,0.0573496714790965
"cg26041531",0.480517094906138,0.484094966900003,0.68081010024235,0.627691721905018,0.444128756467638,0.598182892716515,0.607106716574446,0.183104771870192,0.588063674945206,0.561669906315163,0.422542227020345,0.541050002951075,0.528511854715082,0.734796909482785,0.62269838709092,0.599532099204515
"cg09276050",0.0950436889220557,0.171038379546426,0.194544656117011,0.136933134117684,0.0833484054918614,0.114378961251334,0.268730537958003,0.0436559989315856,0.0857428968846315,0.0267928868657535,0.0835531199631698,0.24113778295596,0.0773861766050784,0.111252159013963,0.125910390797451,0.218770539198038
"cg08008562",0.036959811474815,0.0436235274741351,0.0329484609192637,0.0616383859088906,0.0211955873683812,0.0552824757071302,0.0373717020937563,0.0477489056789162,0.038799618893322,0.0398222474511323,0.0434064112054913,0.035878561830242,0.0343480962256012,0.0650282775844362,0.0236490756766281,0.0489617230145755
"cg12027010",0.979428044616108,0.967567127198657,0.962310885725058,0.95022669771295,0.947023853234063,0.92722279089149,0.954737099638739,0.976976280745088,0.930238246376105,0.93985078120843,0.937663271446106,0.958011854804277,0.967563811472655,0.961093103324377,0.952627291994346,0.966101673354041
"cg00591936",0.12358147613811,0.106811153167981,0.097770287741776,0.211046875212632,0.263598172262839,0.258083876756923,0.291524644370749,0.0749916565033499,0.182009910528101,0.276278731265361,0.295330742267726,0.124326182589144,0.130979020133983,0.230978581550257,0.194773693530088,0.303176224397749
"cg08084103",0.820246695127934,0.747448135577977,0.652106080984173,0.766928228346123,0.764576141999917,0.822535053045578,0.847005652992348,0.684091113270599,0.779600672429222,0.702343672611737,0.767829087141769,0.786216185918315,0.789177130040026,0.785494282475976,0.748329142080417,0.814510129326094
"cg01491871",0.175181190610578,0.12588982443185,0.242446301047632,0.211882951756926,0.0679027692579426,0.199323638118246,0.216210923959573,0.149149191973912,0.130379110156245,0.086548734359859,0.0377264216589178,0.16549748775007,0.0629990084136921,0.129926850937635,0.0444339385980591,0.0774567736066406
"cg06560379",0.651698166560008,0.518697959886452,0.402031206307508,0.609784402239858,0.447694128288823,0.346423508804252,0.515913977601828,0.3971500676349,0.605468583763826,0.544199473400401,0.466185599670992,0.666004677170419,0.647950823457964,0.366483405782712,0.391271300405234,0.5949281723045
"cg14499274",0.867639949684741,0.902088909094484,0.927824300637457,0.822155683102579,0.860161646072121,0.865369891626893,0.860310804876067,0.815036454654323,0.932323538953435,0.863998699892635,0.905012020177227,0.946774274897825,0.93311874807916,0.888211641004099,0.884658970134929,0.926404940286992
"cg07649585",0.1193031834888,0.148686821828089,0.609801997326678,0.154815172096707,0.244906930770356,0.107879960244934,0.422886981945402,0.243024143846077,0.113788209209984,0.0982688732315535,0.147224972315683,0.135961968998399,0.24070580919841,0.257848738165615,0.209800990737047,0.132152354117278
"cg19174059",0.562007279272364,0.682916194031904,0.553878741753612,0.512099566213716,0.75784464238942,0.57685783791973,0.568155932404974,0.742511467479663,0.735582353350135,0.503298978871405,0.808561154400883,0.690443663471991,0.600092176155492,0.657592589096063,0.689010642516026,0.477958628353773
"cg02799411",0.0666660469465319,0.0951549921273841,0.16062504231379,0.0826198305210898,0.106680040074338,0.157895256588555,0.160578270891908,0.0291295126538418,0.0625439505274329,0.0358483279844432,0.0314678749212317,0.0674275595422391,0.0212824007374041,0.0602509038571649,0.0972636625925551,0.0717755635715797
"cg26960719",0.0951361352577217,0.185039167394776,0.165867633185958,0.255079074510978,0.186331214291065,0.0964921071933325,0.323479198935722,0.0616507359339608,0.121833094643728,0.0593849764178009,0.133543782752789,0.114447112655703,0.0725365128861193,0.0905369650647101,0.126213977733404,0.0861989739200312
"cg05809798",0.884049493571932,0.924070976585545,0.836629840392459,0.79397616945905,0.88902698950403,0.826169927134138,0.825659426408508,0.886475062579478,0.893903360564591,0.826168721826197,0.938646793544094,0.877069653846166,0.840395336065927,0.864600626545268,0.880455518995116,0.868482153641096
"cg02692177",0.150371730101514,0.118746613800622,0.103547632903256,0.235307123663926,0.28323822227742,0.186643967272597,0.309973030979455,0.109224031149637,0.164677145679442,0.209302072283243,0.0911156128854949,0.136790656996703,0.0761081197250263,0.142120373422958,0.234441087556233,0.174774563522104
"cg25140180",0.0909563825985074,0.242412251610866,0.175339989972218,0.23797972391757,0.14749851133779,0.1644184457877,0.280308334377045,0.156761735638856,0.0815031292545393,0.0678813388826549,0.0730520461389234,0.0994948425900688,0.152436218519761,0.272517534536764,0.174188711955479,0.444421417057825
"cg01560057",0.117791365637998,0.0670383956294361,0.10605087890754,0.348846498302157,0.322811305067525,0.108222243703483,0.226649262343425,0.185794134416954,0.104881966930564,0.134740541513582,0.0975906179915407,0.237304759918588,0.13956340874585,0.0941486504334523,0.119351951938084,0.152151840711563
"cg00061635",0.147463567959824,0.0940359511491352,0.194328083057854,0.103681263508846,0.217154942135128,0.181363479132348,0.179622888559131,0.0744368577364116,0.103136234663735,0.12863842693228,0.111461013391058,0.0702445703363127,0.132347056258905,0.136690842451962,0.119600419892858,0.0895454364093861
"cg21458196",0.182360525463706,0.0419221241414212,0.175217906731146,0.196994757971483,0.343371102275062,0.312920771690194,0.501848632574339,0.134918942434876,0.279281268339487,0.231449842747755,0.161309690623881,0.179338815329624,0.242654576379185,0.207225463349103,0.249056879606375,0.282957249286194
"cg02225893",0.066496572714339,0.0929222730581859,0.179071887187376,0.115859028895551,0.117306554524405,0.072225263346175,0.0959811443523707,0.0541609607356252,0.0661163629481086,0.0445755205537114,0.0446860107357793,0.109008350722925,0.0657069141189126,0.0734867777970523,0.0607523662010241,0.0776472150313526
"cg22340522",0.256415348364759,0.18041674843876,0.21145744099953,0.276108744780907,0.293037872582586,0.188046725983846,0.396594077920608,0.183532304895819,0.126089417050474,0.106828753242967,0.123252481578559,0.173662831240439,0.251749014187183,0.229148103550253,0.247548723949958,0.126967790338687
"cg08199116",0.0826822862007279,0.069566210657267,0.456543673561848,0.229373532831157,0.183226836728204,0.204160553285595,0.297866244976262,0.0902086796294095,0.0822699471834717,0.104725319851163,0.0949942714576555,0.0952459529400538,0.0717800597435071,0.083275224719827,0.131212552320906,0.0936919636120799
"cg21192832",0.137660804670527,0.16502701965836,0.230521555453756,0.255048384295086,0.229120439131411,0.212096747659189,0.333927659479081,0.105437441916581,0.166780019735064,0.0883050101058742,0.139254436608917,0.215518591908476,0.115338610405606,0.209921378618167,0.185411808470444,0.175028578118926
"cg08718648",0.14320372689102,0.174447642474624,0.207137941688138,0.173570111292383,0.333850600361751,0.0969682869901382,0.3381604487481,0.15761910294731,0.086974208762318,0.21035667937847,0.241578539457371,0.228205013624366,0.221530674214447,0.324272047330459,0.198065725277183,0.149725114355444
"cg14209072",0.180672690913603,0.0289230597811161,0.0627856516929092,0.100633067645476,0.12592427958133,0.183134118945452,0.203533013336213,0.0295645452132111,0.0480240331501885,0.0371515855534389,0.098891176402511,0.0238364001059815,0.014080629359424,0.125262246536706,0.0607689053653706,0.036899626390345
"cg12967560",0.150788170215559,0.152349308364077,0.12757258669875,0.31726604974075,0.267208940094384,0.10481184209404,0.27490235057753,0.114923015747354,0.150196076197259,0.101505420815347,0.101813448624549,0.0894244033958076,0.218691924316863,0.257641433060872,0.11923863308164,0.0954475487704374
"cg17115881",0.220488876055213,0.127950592987092,0.10705068560961,0.239935883249649,0.125455075850162,0.0782384306942789,0.251898870673781,0.0529388202411816,0.0324474373764869,0.159162250100148,0.0293739459316568,0.0774483608723053,0.00802558865388719,0.0333999975793727,0.0249969336706648,0.0488016299998288
"cg01278701",0.827599107804127,0.709914805983217,0.66724244701819,0.660046252250939,0.704252962974175,0.777642844475133,0.798906093664857,0.612067944426986,0.655448852256996,0.791604782797987,0.793433721298326,0.740049153716519,0.764764374882158,0.675339709090529,0.7044479710856,0.724109368450316
"cg10143964",0.942089050387345,0.908383832717123,0.907280259266881,0.817611235278678,0.924881702796785,0.896394087841954,0.882185157945899,0.901448510448242,0.864625751270452,0.905728399619159,0.802798934994094,0.896447384782176,0.909574090520591,0.901999468339692,0.905424293644433,0.931599915884121
"cg07160788",0.0997414031388882,0.0624594855990539,0.0565111528630109,0.263946344062147,0.0706363260481628,0.0794607041126684,0.13162925197068,0.176678930594653,0.0507327716747841,0.061863794563019,0.0274623434668855,0.0918586120500562,0.071232516120474,0.131567981993883,0.0730572509002309,0.0435127612262834
"cg25221207",0.863259823291753,0.942728061392304,0.81298520903899,0.802428434489927,0.730802836155542,0.811831961163343,0.829176926933481,0.784706797389625,0.88411726792098,0.838703471864002,0.756695582290247,0.816806105059379,0.890532420879394,0.887872626251078,0.904052462336419,0.860256084778356
"cg20623679",0.214177555335116,0.291310511495857,0.28828815655899,0.249479971526884,0.313808194967248,0.324955181562511,0.380912810869257,0.363118410504496,0.13514558176822,0.308823977374654,0.403287759579006,0.22863014821145,0.103791962287736,0.304302043393878,0.398427368576149,0.247623876305941
"cg09591406",0.758680100520389,0.729916540508751,0.641753076192763,0.852379917861103,0.766529276984927,0.654488351926715,0.754746003137784,0.772766402059026,0.840831317023505,0.782700180803956,0.645184660922038,0.89324232578667,0.815431362741366,0.786626160713031,0.769612361887987,0.826115138994379
"cg13842508",0.88127499464259,0.913933912335284,0.862013865100782,0.859016084858521,0.897148744397106,0.881026746435602,0.904953048364196,0.822665444741161,0.879538604355923,0.893691115336865,0.925810274239587,0.896122192144526,0.888009082831008,0.875227098639814,0.864987287868988,0.897234112361735
"cg05875176",0.126333681322629,0.206394273354019,0.289758861821045,0.24134703910125,0.16403220553968,0.18646572779653,0.310895735631869,0.0593727515548171,0.0665298106251071,0.0644723122742773,0.0933269241134355,0.114710128707333,0.0979067962058772,0.142751112442762,0.0959494683900249,0.075945078716761
"cg13854430",0.398586946084597,0.157990386215238,0.463478416162102,0.353232449106899,0.379508870910572,0.390915423566501,0.533038330643604,0.375153099713466,0.205913451583151,0.165920745144653,0.516177454005655,0.290976764809509,0.201852536573344,0.251932441479789,0.290052478618264,0.390717157049805
"cg24606701",0.146041243090584,0.204265591048379,0.0980684763497601,0.325926075374259,0.318854351864005,0.216326064619315,0.26345753830024,0.186950215513483,0.248559635295064,0.128801654090549,0.136667296518479,0.219843232887318,0.16853460238865,0.308118367667539,0.117153756481471,0.287410676605273
"cg07482917",0.13558815629449,0.293446888424515,0.181433122873204,0.239872446804696,0.135990220687146,0.265603473056798,0.308814886606597,0.0376313202922633,0.118902303724246,0.106543441787681,0.175389369532341,0.0517083398571675,0.101156167320063,0.111379583197031,0.25450147811269,0.075093383366776
"cg01501760",0.0293022220227008,0.00688122972071651,0.0947633128466586,0.0643704148713137,0.296008354671771,0.13375791241848,0.0940186831535156,0.0241261473333077,0.0310417262180055,0.0440886695521268,0.0964019581701999,0.0185697658065927,0.0104578214635049,0.0298820582339508,0.0364370183315163,0.0900174919140382
"cg26262157",0.819556247130196,0.912999244729135,0.828741147424331,0.868670345217264,0.739965439893658,0.854541830500311,0.829294076585529,0.942389404529936,0.876868295258872,0.941010109570815,0.832469919182414,0.874499544608483,0.974737579621618,0.881764869894897,0.877109261320899,0.924344323460312
"cg03439640",0.11388143343729,0.119543500796492,0.0912214413559407,0.261535350674321,0.395453020417237,0.138318796584493,0.330169280845194,0.0418841413662828,0.164747440950435,0.113442411516579,0.162924640945945,0.0798017534072359,0.147653777487674,0.206679411935429,0.0648153634555556,0.119124262067599
"cg21482658",0.126709186099077,0.148368714278372,0.0465951976691578,0.119916305866859,0.145687146717292,0.0792894814770323,0.266273406011339,0.0367173757541448,0.0920204886237517,0.039216120342262,0.0500590088771113,0.026946238239506,0.0306455156481167,0.0541516267379246,0.175888998660306,0.072596416300537
"cg04052706",0.0567324633153045,0.0794551228368474,0.0465305443966492,0.137624724855005,0.114478778962268,0.115457484464367,0.137127263869964,0.0513552362350203,0.152762221442852,0.0552695004834198,0.0772505360709606,0.0863066209887623,0.0502169850675787,0.121776291141083,0.22316319409704,0.0556857452515523
"cg15749836",0.932652915946385,0.948059954423736,0.909492206852617,0.949440350737786,0.895122519061296,0.948511015150546,0.924661851394604,0.924625328214779,0.944215548847828,0.918365742635171,0.945141859636897,0.899615453498296,0.956362960303242,0.942376558903874,0.908886494900623,0.938358564090726
"cg15903685",0.0734231675352065,0.182701552322656,0.30003951587211,0.193326045412095,0.219859133996431,0.327854326514123,0.248430419455902,0.0201802544791512,0.313434235267496,0.30746014859117,0.262222026676637,0.0690290991137092,0.113772540763582,0.251293453507806,0.187421017807231,0.264258330537534
"cg00461650",0.13552652493928,0.337980626196039,0.115949058144355,0.337899712430313,0.142888445881741,0.180854558724358,0.267761325585973,0.141123509567413,0.129881348041988,0.0848499374180522,0.141250064741113,0.261935931959524,0.0713925493646869,0.267545239635218,0.0664612205145501,0.103873274303254
"cg08528404",0.947111271442621,0.951576983151924,0.959009933533543,0.960224231996845,0.925216941338179,0.911220212808261,0.965632726019013,0.929577774646857,0.905598103588239,0.89021361479641,0.899283535111003,0.911266464251671,0.941447483445988,0.923155192994439,0.92672878730369,0.950017730876152
"cg17184680",0.186813160559466,0.32504346634751,0.408775451665682,0.296196094985585,0.240088265475272,0.288443117725128,0.390941243498846,0.112283444834021,0.118926331182312,0.020818187447111,0.187066256147124,0.235162439765774,0.177357010499184,0.140688509266231,0.207900156728962,0.0645685980562573
"cg15586699",0.167693488756127,0.119058597491193,0.104404991266793,0.137932960210549,0.0625440343023073,0.0632380450180616,0.137868066124496,0.0711355911362745,0.125180617650416,0.0290365715706761,0.0829975733797157,0.0405910332748816,0.0224798446471338,0.124045861849594,0.130978920669592,0.0293006619404075
"cg15244436",0.117037816898236,0.102008648697323,0.0556060211626324,0.123323593595738,0.208975261705856,0.118637189573076,0.208898685415683,0.0300316314094895,0.0730285801095071,0.0720243063105158,0.0900377694290032,0.0924566400498834,0.0379642331529721,0.0830891568294487,0.218927398291003,0.0463113480705133
"cg14223865",0.18905638177382,0.118739818173122,0.231606393054997,0.136639667316676,0.223112106530576,0.149152918959159,0.321139473082228,0.0939057758855123,0.0412863863613374,0.0877643246825253,0.0950815583760048,0.157014443207328,0.0736100856978525,0.0908044504534929,0.282436195972177,0.120999755533285
"cg17027233",0.215838426052246,0.0373134051851614,0.283695663550094,0.167462651278632,0.198611914277065,0.209778145079562,0.184848466655497,0.110286769595517,0.319146940689942,0.122220749493417,0.200114138554528,0.255821489053188,0.246334224571751,0.277450791915277,0.27095957243012,0.23158545076931
"cg06824186",0.0373508136457935,0.0934676933993175,0.0350623060065747,0.121551531341355,0.106843853407679,0.0621125617409923,0.105140226977168,0.0137065960870681,0.100208370161295,0.0123040075625811,0.0530671044812552,0.152008440185858,0.0715217058565932,0.0831843774282791,0.0708854360741398,0.0306264502340968
"cg26376346",0.0599088449998934,0.165148445709907,0.117535541726983,0.206431593777567,0.138097698856237,0.101432792712159,0.15188765634729,0.117008076974151,0.156069428796787,0.0792452898475957,0.0789511358478846,0.0644088222372341,0.0530196975439758,0.0850697670621254,0.132304029834171,0.124336714791622
"cg06983052",0.0645767139638257,0.0342713764386351,0.110535113347956,0.093777417606476,0.110590271531655,0.0773433795577003,0.169122431600108,0.0805250783996087,0.109531523929991,0.0337074535162879,0.0997683727113244,0.021284543650143,0.0851478615523524,0.073414555158792,0.0397075982449298,0.0278211554182997
"cg05411732",0.793584833145286,0.724435334836115,0.806715371643766,0.849082373217439,0.82674656124817,0.780707140807416,0.819929962843619,0.782542271523326,0.77944159101018,0.811334274757733,0.813767242688366,0.786335989751404,0.77862417837698,0.780347662645258,0.836128271036772,0.84531911315577
"cg11628316",0.0594814561958736,0.102576397450197,0.084523214206861,0.117947577349019,0.0746520557159638,0.0647600759970344,0.0543198029064009,0.0877820403523241,0.0636033263100286,0.0824210686619427,0.0709901588941081,0.0833510298347707,0.0641394144754351,0.0794580666168779,0.0555233580183802,0.0802931390221758
"cg25828372",0.0632370453802001,0.110267910145612,0.136674483478643,0.0757304019161104,0.219101265982265,0.301075213381256,0.269934298336267,0.0461150362092263,0.0415635102407166,0.189869983227413,0.0473147288097813,0.107206435708908,0.225397289401673,0.0824734822734017,0.0386070809550376,0.016275888513318
"cg03296524",0.0215261193699671,0.0585011072335463,0.241833986742737,0.147306327553845,0.148814973188596,0.126941465495481,0.26050658761554,0.0904869685924383,0.0639918897780799,0.100378563375615,0.158151507556448,0.0534336940739688,0.0512423061958874,0.179996010279499,0.156511991895257,0.0695141405690617
"cg27394111",0.268253799404821,0.0730820246732492,0.0966418913168806,0.106836321753503,0.145027282618289,0.134852178992907,0.161924298176064,0.107713042486629,0.131576764584619,0.127390070554195,0.107082769343555,0.0592059115988725,0.203966768283734,0.0747852236297015,0.0847807310117934,0.153491497332815
"cg16399833",0.107016035760088,0.0557195361282532,0.0516623140354314,0.103203478021941,0.107824408182403,0.104883600092639,0.208884865053709,0.034294765386342,0.0920658347562632,0.0384004820931263,0.0771723019313358,0.116878138822002,0.0465332574911235,0.109096062731977,0.039429869796486,0.108802798087748
"cg02636814",0.0887096529074141,0.330008442322918,0.127370403285937,0.252742006383611,0.130379333007393,0.134955933899213,0.241532489495856,0.303389208764116,0.182733926442512,0.283239994513088,0.0840695729616026,0.139236334800805,0.111699637803455,0.0974253513946642,0.141375696071021,0.151219264914453
"cg10683263",0.877454599776936,0.929877588887788,0.908177025171055,0.861464679437455,0.856094724455445,0.785482974397789,0.828532917961451,0.818186445487542,0.782999923140203,0.883668286124683,0.830735393303338,0.804085226528028,0.851742309551384,0.846884853541832,0.908450984643748,0.868061915230495
"cg10063558",0.466773328855968,0.384562450062382,0.371947837576238,0.52518824164471,0.491582709800516,0.435593073208441,0.428560964676108,0.489687406183018,0.481727125882451,0.514203038251222,0.434026988135024,0.550685635558178,0.5008714279055,0.58380337072163,0.590297869825726,0.516011928783814
"cg23018481",0.302780871068326,0.182083590132756,0.156815385171744,0.339377434900185,0.216526960041039,0.272546877650479,0.221705903366432,0.26699430140129,0.219514856555589,0.0934656927121666,0.0813306278259792,0.149073650555552,0.12159219679333,0.131207977328878,0.155034473353155,0.15203308556398
"cg22474767",0.109841960464807,0.107592191420805,0.0276868322355209,0.13264769949438,0.109371725451501,0.0152478851242906,0.395526280515137,0.064405934455017,0.091466351765826,0.0541329427347831,0.185666128263498,0.247337515016805,0.021842957475242,0.1794715596368,0.0887921339636907,0.100279678094964
"cg16817594",0.273510136854525,0.0530966246013582,0.224848805285643,0.305462675147681,0.189419602955602,0.236153572173108,0.189540450488391,0.0301205697791568,0.101539707703686,0.140617304056856,0.0615011484029976,0.0562068914584611,0.0687998233829843,0.152076434244383,0.109448857299686,0.0858104347088432
"cg09663815",0.17097615073024,0.211661244134848,0.136781825735123,0.0865209830635275,0.248620423384024,0.198780494448775,0.247013398669288,0.101173281414222,0.119466044992493,0.0913999876706694,0.153930024071774,0.0235843338336963,0.061620451950391,0.206106957171357,0.0548744811168157,0.0568556470600046
"cg06295974",0.0947588413546505,0.363183824136545,0.08805145878659,0.305703862882622,0.275255678405642,0.139156991845093,0.253617328932084,0.0698697843578872,0.168149328671704,0.0308181336584154,0.077207918974283,0.234208352559436,0.123700258473728,0.157082364315348,0.0948700217541135,0.0902186846967566
"cg20059982",0.0225370514750227,0.0785243942817716,0.0810229581749,0.105660267353107,0.0994253603610965,0.0331479294224907,0.146987069122351,0.0582670229010116,0.0378487217982329,0.0214474477718226,0.0223109054238225,0.0275621164392652,0.020304801113731,0.0585312259454912,0.0740049884914485,0.0470049676743534
"cg07753598",0.855678042450203,0.775791727403328,0.886220465402966,0.631924841810926,0.653407486518954,0.851759104677782,0.862158276342703,0.602197963766,0.696284840377322,0.583073549147889,0.716174410713317,0.779548560278421,0.719273389542471,0.818059950015878,0.842886557288754,0.821228311515068
"cg24758273",0.152015204757586,0.261740404155219,0.104132484303215,0.173915601789797,0.219009930158154,0.10915988632888,0.268328643089706,0.0627017358490222,0.196983697424546,0.0502575610974236,0.0800663770731542,0.35801943697529,0.405474089310617,0.106508177381816,0.124458243233726,0.130003879472055
"cg10589825",0.40081168418937,0.474729330934438,0.270424193755834,0.356633718200196,0.620154092548942,0.41747090221806,0.598336377083618,0.413324642136221,0.600984218860791,0.384757905993726,0.722376050146013,0.425749779288598,0.267881789955334,0.300676472122351,0.485888617583457,0.389628004365085
"cg19683666",0.862449065900069,0.719374557054885,0.735220673162654,0.782443583933469,0.81169950732591,0.826808957427001,0.800548552579287,0.75776164214514,0.783615825637139,0.674593391146254,0.873049370952287,0.88053002284849,0.736434075398883,0.6877869553232,0.812664755674292,0.844448555965318
"cg08032519",0.27958058947127,0.0943267276907548,0.258435640838627,0.159651004574398,0.147895552285638,0.15602813997282,0.258819319533696,0.263559764344303,0.0728819154061531,0.176802453626152,0.259322997294654,0.0782034870017672,0.0814199896335968,0.270368617017053,0.114679258558628,0.197669462668769
"cg22186291",0.482898033503394,0.442725467039787,0.480467994302322,0.494468492390423,0.470288681150289,0.572544063049512,0.504742207109694,0.393595990293352,0.500033574305734,0.451288711224893,0.455608324068404,0.29081269135384,0.442204927818055,0.410610951267212,0.473664288643911,0.392224309002532
"cg20064002",0.849397771047854,0.888687122508473,0.932799805944952,0.888056019522597,0.828728292242492,0.835096975580708,0.825911848668599,0.924624765831554,0.887474258579728,0.912433376594277,0.802004431269805,0.90516636607638,0.924797315102591,0.91261056734549,0.888531262677384,0.898714146381872
"cg17110675",0.111130106639496,0.110597202179196,0.133920313557612,0.264509060588415,0.25981505798571,0.155838456074597,0.298731959547631,0.185824789221536,0.119628015680553,0.113448749166383,0.114486017743466,0.252743498697999,0.0977129311812618,0.125435854457239,0.142452424910533,0.244540528204744
"cg01986717",0.0993941317825964,0.297947625845312,0.119837961336651,0.0874219605022345,0.329144876320031,0.229624295637484,0.330190889164058,0.190386811598409,0.242338719593896,0.1412416139483,0.135628093444338,0.306404706424148,0.065173922929943,0.123619512733806,0.075992179756069,0.20805629938055
"cg08915103",0.0969984420902223,0.0930653590317434,0.166324299353313,0.091348370354151,0.13421975075188,0.0916799035603401,0.217681362904049,0.115029462531823,0.147386082587611,0.061560196546263,0.126350470964063,0.184290551480129,0.10254109824055,0.0952318387626498,0.286823906627258,0.11286344142167
"cg08330031",0.124198710201815,0.16245598358813,0.147160188467568,0.116242690562988,0.105702448620339,0.165160454466583,0.111537918811081,0.130163853454318,0.0784363508845334,0.122971035899593,0.128025863636555,0.0989110587673496,0.104844875271987,0.170124660951843,0.146449527457181,0.120003409699413
"cg04320316",0.104515266426206,0.102842586933126,0.0299079843831905,0.0920439296731682,0.244476580893036,0.0874171576346969,0.211199778585589,0.0468170756531268,0.0540229145331257,0.129788662324911,0.117280488337692,0.0423497716000349,0.0460352288407434,0.0682918636433126,0.117417024202962,0.0713890753358215
"cg03801287",0.392668568557779,0.360997834991724,0.127489824717525,0.293017874214045,0.469328190592455,0.24169003661072,0.417008347607251,0.278233823962913,0.142964228358181,0.380363863855835,0.277441402655515,0.241310690306849,0.218113829933067,0.16171973559698,0.35160861252101,0.402846208477321
"cg22307248",0.898554725560967,0.920859666076721,0.933809179567793,0.926528571862121,0.92407080622681,0.87831798932119,0.910384848564202,0.928091366953524,0.891298986375544,0.922284898451754,0.917403268235806,0.930159625576812,0.935581021839805,0.884452940979118,0.880476159797499,0.918661245789175
"cg11261747",0.172873876831084,0.242588115471304,0.189863157512669,0.311231701721976,0.24983738140391,0.208913189018745,0.337913722594305,0.159583902611691,0.166605657586972,0.120570688938646,0.108835559250526,0.0993440545259771,0.054042531000539,0.137821517656713,0.158551881852247,0.119344208366531
"cg24260221",0.0850925294110486,0.18295588861834,0.252452713889067,0.244474141831172,0.342251626005753,0.159626695853903,0.247347668733729,0.136259544746931,0.11039499145407,0.0944481654074945,0.280194227040613,0.0951294078050703,0.041261804072539,0.189355482421775,0.22503588106275,0.262625286157147
"cg07712604",0.946107172239634,0.965887859509659,0.955368739790064,0.951345945461057,0.965535626921987,0.965082638052725,0.952988212005408,0.945246083375912,0.943503419915138,0.959337227220752,0.961414631547686,0.942877799855443,0.954271125809108,0.952568085572145,0.949191570931755,0.964176444632592
"cg10441898",0.147390707716435,0.0828417395538784,0.184345109488289,0.130946015902504,0.134906881796725,0.202108869188383,0.329252494112748,0.0446342459796315,0.0617373172376597,0.099428769931129,0.154466474836763,0.159688916255529,0.0346413452764206,0.123128795834072,0.195727360016511,0.102956106980591
"cg06102266",0.296305291883433,0.201243637451696,0.521298240398505,0.282296896707218,0.414960779452205,0.384468768039698,0.394173165348871,0.0974933943911785,0.132498886241871,0.270914363158103,0.20221842193533,0.0716068108957207,0.124859102696514,0.29719469303619,0.380305904938429,0.386629919850453
"cg19599386",0.322398562588345,0.0883920338242565,0.0784520824465473,0.252474419757005,0.245241942881584,0.392529871639402,0.396008405279279,0.127289220949609,0.229926564342912,0.108098399747569,0.277648219024747,0.25638487311615,0.212675593438357,0.130880331975091,0.239797032658069,0.273451833474385
"cg06066497",0.447760704001567,0.0879869557814005,0.276492894872129,0.277193913302483,0.260856220265241,0.595199603320128,0.319154285631823,0.336871895419317,0.306568512085067,0.501567728597153,0.605498022734572,0.192501767381754,0.197845742398976,0.400188035658738,0.300786850289023,0.507555110375073
