"","Delta_Beta_Mean"
"cg18670950",-0.108146707085507
"cg07160602",0.112481390363333
"cg16251054",-0.137244728311782
"cg05199874",-0.0968836404425543
"cg12761965",-0.115112496359011
"cg18840359",0.227146782241535
"cg03304441",0.209394505797328
"cg11182257",-0.104292562293704
"cg26049330",-0.166192235528357
"cg16097078",0.110125335673461
"cg10494765",0.159144138714726
"cg10685912",0.138828712653553
"cg13510110",0.169020636676237
"cg18728770",0.175922434076885
"cg05875634",-0.135363935301157
"cg05230651",-0.11655677827151
"cg14265704",0.122399324838815
"cg15427676",0.183549917156326
"cg09473180",0.14964431790312
"cg17108629",0.13280242791986
"cg05130927",0.117332192717443
"cg04130851",-0.192086505177357
"cg04513912",0.140247594455749
"cg26051816",0.106944627272046
"cg10279936",-0.105163834747177
"cg00848997",-0.111173651123514
"cg05425144",0.186137998800694
"cg02029908",-0.0871113427679361
"cg22339151",0.244285761022984
"cg13995746",0.222668841995814
"cg06377256",0.124210263180967
"cg23777767",0.21790385589575
"cg02226984",0.127460054498943
"cg06347851",0.245853726491468
"cg14899046",-0.215268580040422
"cg02881516",0.207661504461951
"cg21859425",0.143888961551438
"cg23943953",0.172503860426645
"cg20003983",0.128878572308193
"cg03495084",-0.132371050755216
"cg16859755",0.151223571951342
"cg25370606",0.177950278144171
"cg12364325",0.15348602350687
"cg09830606",-0.0970306474722655
"cg17887588",-0.128931252653561
"cg21807306",0.148083115222076
"cg09606807",0.163831626826335
"cg26115667",0.133199272510477
"cg04157243",0.197038118885035
"cg11284147",0.117820880973817
"cg17957660",0.13841733321736
"cg08534147",0.0996132979348283
"cg18393186",-0.110815123970955
"cg12492336",0.152652982504268
"cg22943875",0.224720706304157
"cg13998223",0.194248685639959
"cg16311462",0.246866877961168
"cg11575789",0.179557730153558
"cg14662892",0.338054858686066
"cg09584003",0.202553360963877
"cg09994035",0.206783212682862
"cg07380641",0.171495253479053
"cg01761478",0.0909538187071906
"cg04293501",0.20875389450706
"cg05264101",0.143871728381442
"cg17625032",0.15818989932853
"cg07617394",0.125944142310686
"cg21925299",0.190522980835121
"cg09971594",0.133281989068474
"cg01070948",0.264245142172061
"cg18301423",-0.150710487853862
"cg10324032",0.158591076867171
"cg16539700",-0.134374552293169
"cg03412257",0.288642431210717
"cg07862150",0.119038131540605
"cg00666438",0.135569898146817
"cg08380064",0.219244283870948
"cg25724843",0.12142091391666
"cg07824737",0.118285567975812
"cg15254954",-0.13329378948475
"cg12591230",0.159900599312553
"cg07260172",0.187354799227779
"cg26513279",-0.125138016335174
"cg09634812",-0.142696292617763
"cg16519910",0.126699555734673
"cg13538475",0.256897782852819
"cg17111542",0.181892066395841
"cg03484996",-0.153397906210305
"cg10649156",0.14475513017021
"cg20505444",-0.155438761931052
"cg25328413",0.173889908379468
"cg17510438",0.152126352788224
"cg07153972",0.128220248762535
"cg19850370",0.223694217597581
"cg03427872",0.205614945905183
"cg03779328",-0.0826276063057
"cg00190581",0.299601348204629
"cg14937504",-0.107621444782287
"cg08224138",-0.0811191870483611
"cg08696025",-0.0991276687974893
"cg04729312",0.154323598758889
"cg01262626",0.0972732554834817
"cg22242585",0.123237618864612
"cg10373891",-0.270988909082198
"cg10081621",0.133544323620525
"cg16466750",0.176817086286357
"cg10999000",0.197699166791613
"cg08573199",0.123770588162454
"cg26753466",0.11695686657464
"cg09068129",0.139734831745295
"cg18420087",0.168610820666963
"cg21151345",0.170650465284569
"cg07585427",-0.0970335145062372
"cg20803226",0.177669348126802
"cg27136023",0.132729863510516
"cg04799958",0.13231597080974
"cg08303283",0.199376965835645
"cg14475840",-0.174832178132084
"cg05248081",0.140581374782765
"cg04766834",-0.116181535681064
"cg06994016",0.137032200348385
"cg06162742",0.147347151063594
"cg02474109",0.190521479823198
"cg08627679",0.205121743884399
"cg18472210",0.141096556946507
"cg24482850",0.103810031230634
"cg18758987",-0.153115454411559
"cg09869954",0.173368789196824
"cg13719529",0.173679407297222
"cg11308114",0.239159576140774
"cg04733621",0.241143128996611
"cg14450941",-0.15446346681101
"cg16134349",0.1569501011353
"cg07922619",0.280819564481542
"cg25588965",-0.107366373408804
"cg26184695",0.219989762861867
"cg04508951",-0.11707535517409
"cg21618157",0.0856460955383284
"cg25055744",0.134220322524272
"cg23337906",0.211133626891145
"cg16316923",0.217564439374334
"cg21928651",0.180854392243925
"cg22197638",0.192672242981328
"cg01645899",0.172190938432234
"cg07611287",0.236541577333528
"cg06227841",0.199199960823067
"cg12850218",-0.142406927098748
"cg27616833",0.167356384727555
"cg12446246",0.116097119938178
"cg25993620",-0.174503513962259
"cg03770217",0.174729100982826
"cg02587534",0.141397419579772
"cg19002297",0.174307805168912
"cg26551026",0.086997510776511
"cg20597127",0.249950082613078
"cg19333286",0.126083255286896
"cg10246217",0.139049491854894
"cg13841742",0.193986557834209
"cg23527334",0.207721206109325
"cg11950939",0.193038967172693
"cg19262315",0.139133196652501
"cg07774556",0.203966912521993
"cg23684410",-0.156883984132074
"cg13251666",0.159660855542092
"cg16500874",0.160665026435294
"cg20044641",-0.105954521800533
"cg14207271",0.258308827989186
"cg06441516",0.233958386489801
"cg07969622",0.074819439979614
"cg14631576",-0.114598158001908
"cg16181373",-0.121262860666554
"cg11480312",0.165963639146446
"cg19948478",0.253858963059349
"cg01201120",-0.119354876655445
"cg00255099",0.220435768318112
"cg07380021",-0.116841807178751
"cg15164573",-0.106396768006911
"cg20678604",0.147371210510468
"cg15701203",0.318033023260026
"cg19538644",0.158422039390011
"cg07948480",0.173519184744927
"cg14372433",0.150873580579069
"cg05098050",-0.0905399504292584
"cg04969828",0.163380375378802
"cg25587233",0.125300061076794
"cg20333383",-0.152362364857138
"cg01638529",0.233751252950679
"cg14020803",-0.1054512850412
"cg24188953",0.119805911501148
"cg19005446",0.189081592427862
"cg12600692",0.112348198139085
"cg01319701",-0.11708458951321
"cg01919669",0.225926799473316
"cg26334131",0.158154690740754
"cg02499308",0.148777504641675
"cg01704198",0.197772049798789
"cg08608745",0.124605837001382
"cg08247564",-0.074313678181433
"cg19535031",0.137840355349864
"cg14666603",0.164326457348114
"cg12208770",0.120522205863856
"cg06428328",0.165712443275945
"cg03241987",-0.12760283970307
"cg16961923",0.293150428979621
"cg05107826",0.177677282376831
"cg00144816",-0.206991771223576
"cg11970252",-0.143865230755147
"cg01968256",0.211636003692483
"cg22616379",0.124914764780837
"cg17622531",0.074785103156587
"cg23693781",0.146625157185739
"cg04242464",0.127378323639615
"cg06086582",0.190306400898604
"cg22679120",0.166030075699413
"cg15009596",0.198932459678149
"cg04913078",0.178100443459473
"cg06567322",0.196968727398038
"cg08253266",0.29712862455054
"cg03723716",0.0662497379781101
"cg16982163",0.253455726626215
"cg16618493",0.160541584063958
"cg13568052",0.170111540473083
"cg19120782",0.160937187164595
"cg20909145",0.152886842026593
"cg18844158",-0.0952791591098003
"cg12744819",0.129055191111055
"cg05052024",0.180086311327864
"cg00389714",0.168589748927199
"cg10472395",0.239524243975757
"cg13425605",0.158272043729759
"cg07097279",0.241931762957831
"cg11998049",0.181572257455146
"cg27174507",0.116318793861841
"cg26676416",0.122592848044613
"cg20555536",-0.123733129949694
"cg24411043",0.160308986768551
"cg12474881",-0.0753707973769121
"cg09972881",0.132851114979672
"cg05464552",0.133995695705597
"cg10915106",0.13592788510355
"cg05551748",0.109516028095939
"cg13149566",0.257797792274707
"cg03337918",0.149075688761427
"cg04154205",0.243460789689595
"cg04403423",0.166807815575446
"cg12365477",0.195090086115485
"cg08663614",0.228399712515787
"cg24488317",0.1594514285574
"cg01858556",-0.161352067304033
"cg14483210",0.121840965966396
"cg21208062",-0.118619135353961
"cg12196642",0.166528111357737
"cg22411961",0.148739941641348
"cg26678648",0.170552748219116
"cg15283622",-0.145056667322413
"cg04602007",0.157648705952999
"cg01834979",0.216607776270857
"cg01535834",0.196061797697856
"cg06855897",-0.102937404866541
"cg10266121",0.185497740293247
"cg16719404",-0.14123711613564
"cg03080569",0.145091046132268
"cg22223748",0.167119380998013
"cg16385784",0.194943947352193
"cg17121683",0.124623891840166
"cg12765567",-0.155423070782564
"cg21814178",-0.0884278380994924
"cg22666103",-0.106903603516783
"cg06651904",0.164972577520529
"cg07097098",-0.2486219313207
"cg20161089",-0.0983079174886483
"cg18741999",0.141910663625184
"cg24978470",-0.0890188859854828
"cg15827559",0.12300931591322
"cg03157811",-0.172698747483887
"cg24527695",-0.118978053798171
"cg04831352",0.218788387283524
"cg15465645",0.0950796990098791
"cg17459793",-0.113889825021308
"cg15282973",-0.103066947752466
"cg07609031",-0.118967991003567
"cg22675618",0.218668143969577
"cg17195231",0.131301140695638
"cg20543676",0.208969856953322
"cg03583601",-0.121674068408173
"cg01400004",0.166871993535476
"cg17317761",0.209219059635845
"cg05919507",0.21658544181388
"cg05296841",0.211713056533631
"cg14972564",-0.150258656690005
"cg13588388",-0.159784567519012
"cg15394558",0.142806101923037
"cg19400316",0.125680433131157
"cg24359231",-0.152286571880266
"cg11075177",0.117197693879661
"cg15196316",0.212038608232878
"cg17547544",0.136258647726915
"cg24185941",0.0996694219895338
"cg24868453",0.163374045566737
"cg06007141",0.14207329020354
"cg08884341",0.204388387228359
"cg17271374",0.158017935787739
"cg04079353",0.196994159105229
"cg00256393",0.12921949163273
"cg06318274",-0.132621982195087
"cg08940505",0.157873499993061
"cg27358789",0.141845261534973
"cg07674974",0.17667797073463
"cg16596155",-0.103339214484182
"cg13255846",-0.0908431780801872
"cg05748342",-0.0960089694677323
"cg20638127",0.255031560921208
"cg21246665",0.214624832441454
"cg07268620",0.160648425449543
"cg01649611",-0.208415924618129
"cg23760581",0.140355290284299
"cg14287788",0.295018779664753
"cg06661311",0.136106275992998
"cg03782453",-0.141995707143541
"cg27196158",0.135600400843085
"cg02063741",-0.0842376950005161
"cg17425561",0.210920118996307
"cg13773633",-0.0997072797688312
"cg24506279",0.135168401429317
"cg02080796",0.0911758831847424
"cg08562586",-0.150855987726765
"cg06084610",-0.128993159959575
"cg00822241",-0.109711529884215
"cg09679693",0.208633921741943
"cg03469790",0.1103658459192
"cg11628739",-0.0674518090094129
"cg14045814",0.148187347265789
"cg01355789",0.243015587872485
"cg12416856",0.211150841514472
"cg14401316",0.154409116956076
"cg04767208",0.256261147401208
"cg07965110",0.163400489978469
"cg18795311",-0.0875994661938581
"cg26041531",0.196217971228211
"cg19058765",0.150959958737613
"cg25901651",-0.111798700617088
"cg09276050",0.227589870840726
"cg10052890",0.235390334799734
"cg11492886",0.151502685659934
"cg04815544",0.220587269492086
"cg20913253",0.0959172322426389
"cg23515644",0.155631797321489
"cg12660171",-0.15902421514974
"cg06606386",-0.105012287125425
"cg18062651",0.191747275289714
"cg06823522",-0.127270004732396
"cg00005423",0.139475985243571
"cg16603194",0.0924850172310281
"cg25970110",0.150227913912845
"cg00591936",0.179460718678173
"cg11580790",0.159485165406429
"cg18847273",0.128116216942851
"cg26656641",0.239792308714446
"cg11324534",0.119263190572927
"cg00410895",0.210814715813147
"cg18477517",-0.124172255116578
"cg08084103",-0.140678954118464
"cg01491871",0.212630489996152
"cg07857040",-0.111442156065746
"cg09589182",0.165793389068225
"cg27123689",0.155966566859963
"cg08679638",0.153033949600134
"cg09484377",0.141949919479143
"cg09855212",0.139631038358073
"cg04853616",0.138366320061313
"cg03957751",0.136890855721166
"cg06560379",-0.198378618193239
"cg23475474",0.0833941730114402
"cg08393937",0.126179452973227
"cg08996294",0.187165682325787
"cg14343637",-0.134406552954265
"cg10414350",0.0742722131415259
"cg14212038",0.164353603313341
"cg07103093",-0.155185845566852
"cg14499274",-0.111049305575086
"cg00542800",0.153903585763907
"cg14375632",0.144622948654381
"cg07649585",0.286757736745367
"cg01826354",-0.130811882184738
"cg13357341",0.141303705064502
"cg05877528",0.12716872689811
"cg07454556",0.202592199306041
"cg16715831",0.135287710513686
"cg19174059",0.176579933435542
"cg24588273",-0.130631120239233
"cg03387497",0.248097763131375
"cg13065497",0.126820403363445
"cg05974628",-0.077704919482369
"cg02799411",0.152583662526818
"cg19030091",0.170269112151347
"cg07971908",0.190082793538238
"cg23172995",0.180105210158924
"cg26011996",0.226177802028737
"cg26960719",0.245885879712327
"cg05809798",-0.109932103784068
"cg18463607",0.209781373975735
"cg23568324",0.158452689663676
"cg05251765",0.217803070117582
"cg01855290",0.100425445966226
"cg12306262",-0.147016068201366
"cg00966672",0.186782840658105
"cg02692177",0.22421217101944
"cg25140180",0.177777226009174
"cg01560057",0.204272574367399
"cg00061635",0.151218044406441
"cg06130225",-0.120610265049225
"cg21458196",0.272158359133779
"cg22656404",-0.102179668723054
"cg17263916",0.140372726701259
"cg10923016",0.176653619222883
"cg05901141",0.206053535662414
"cg10847781",0.194730727188849
"cg17506790",0.153135273614418
"cg01805446",-0.143133841625614
"cg03971616",0.181839520690265
"cg03827087",-0.155477461235936
"cg07706776",0.180082009644562
"cg12406047",-0.0865127170299353
"cg24898815",-0.134508547404759
"cg02225893",0.112418580168513
"cg22340522",0.181423837078898
"cg25374296",0.186636569845168
"cg08199116",0.257988592823847
"cg02624377",0.183634561935698
"cg21192832",0.160399079106436
"cg02396253",0.204502341660306
"cg08718648",0.200538649186373
"cg11140017",0.129488227196483
"cg22070062",0.116697662432195
"cg14209072",0.314727306139596
"cg23854860",0.116527145838051
"cg19520452",-0.119190580704437
"cg12967560",0.180302583599347
"cg10378459",-0.133519392430962
"cg17115881",0.262456893943663
"cg14264457",0.0892030846301985
"cg01278701",-0.136675240263778
"cg14878685",0.171829921325747
"cg09967715",-0.148795815950031
"cg10143964",-0.0867987444370726
"cg21545720",0.21487098300511
"cg09103327",0.145133893788806
"cg27574516",0.128579648740368
"cg25863391",0.189819488640512
"cg22065573",0.0731132707373963
"cg14547459",0.133010184848187
"cg12645075",0.192303933250299
"cg18656725",0.139396828742471
"cg02702688",0.153585711013222
"cg09106932",-0.128968729680391
"cg15962197",-0.113379489024213
"cg07160788",0.24276147327577
"cg23762726",0.162328118486836
"cg25221207",-0.105444852739381
"cg12854901",0.24470683500836
"cg23357168",0.208772341443442
"cg21877714",-0.0925031625734952
"cg01144823",0.192111160945834
"cg02382775",0.178134220302621
"cg20623679",0.151277024017934
"cg09591406",0.0949473723475737
"cg22992948",0.100044919133905
"cg14801518",0.214528003713122
"cg11188031",0.203744439456022
"cg09895029",0.150963147920433
"cg21785978",-0.138178011586876
"cg07602340",-0.0714322384195835
"cg10090792",0.214013055004653
"cg03965524",0.154660575246987
"cg12750917",-0.126836386669798
"cg14330951",0.159057939826499
"cg17782932",0.114996029931736
"cg18625530",0.188136794980811
"cg07755002",0.21794509218788
"cg22696984",0.156942060584303
"cg11177542",0.18464340723851
"cg08409562",0.123569450104944
"cg08817867",0.128174912365004
"cg07427077",0.143916159620299
"cg02120356",0.151474124251688
"cg16117105",0.153965306472002
"cg13058290",0.197127109746127
"cg13842508",-0.0851635291723215
"cg26021212",0.116911114678311
"cg05875176",0.163604960987837
"cg01577165",-0.138086712496719
"cg13854430",0.228039545397885
"cg24606701",0.160561091738423
"cg07482917",0.114109384907983
"cg01501760",0.132316351505028
"cg02522906",0.224330474171394
"cg27665978",-0.0842530134730101
"cg11691093",-0.201609872283688
"cg18222192",0.184600371562748
"cg09790459",0.173897897324463
"cg23517743",-0.121833844400475
"cg15756055",0.111539143053406
"cg26262157",-0.0959899053734121
"cg03439640",0.253080987032741
"cg21482658",0.26393514247078
"cg24441440",-0.197927254862033
"cg08211269",0.114737431303814
"cg09292545",-0.148924013922689
"cg00559850",0.133154954358242
"cg01435678",0.215145903845747
"cg06315208",0.111534749900486
"cg04721651",0.144264975654153
"cg02069592",-0.151527107699183
"cg15339505",0.24598605515668
"cg12441413",0.166607095899349
"cg08531140",0.115438493692428
"cg04553793",0.158067265305084
"cg14864181",0.151005431822019
"cg13482136",-0.154174949188996
"cg00557630",0.166437054123743
"cg00769408",0.127304598937328
"cg21142149",0.0696068176705728
"cg04052706",0.122206797737843
"cg17612681",0.124873823295919
"cg26217648",0.10612342238237
"cg11408259",-0.146152143532909
"cg14478422",0.249326011780303
"cg15749836",-0.0792947690131387
"cg18642503",-0.183424968254923
"cg09257665",0.145333813457064
"cg24386065",0.143097505648106
"cg21312542",-0.22418138135829
"cg01661130",0.153632281031588
"cg22107808",0.240079166462081
"cg15840891",-0.133649410942221
"cg06278025",-0.113542442717942
"cg06645758",0.163897518534207
"cg15903685",0.185963804396843
"cg23018960",0.182798476035521
"cg00461650",0.208074466230561
"cg09913804",-0.0894350281083647
"cg12777601",0.167058155220311
"cg18631376",-0.10590792639857
"cg08016059",-0.115406135026061
"cg00024269",0.14291939223801
"cg14184306",-0.174250270052092
"cg16491492",-0.112808655800449
"cg15391100",0.162049051694754
"cg09780391",0.16946700050187
"cg05170365",0.273210301133029
"cg26578156",-0.103907767563707
"cg05014691",0.198768906328593
"cg17421335",0.192402485988852
"cg25656417",0.212484265778882
"cg16972482",0.212587776751678
"cg20309970",0.128855517127237
"cg12200985",0.13300756181399
"cg12745332",-0.0992777129851536
"cg14576319",0.154920430263728
"cg17171539",0.201506906835952
"cg26434400",0.28773325212475
"cg07834058",-0.188035094556596
"cg17184680",0.29415797187912
"cg12852800",-0.102819263692564
"cg15586699",0.219300141888831
"cg04350675",0.115300743562751
"cg24096855",-0.125430221051518
"cg15244436",0.182798758633088
"cg02067222",-0.124430993350068
"cg14223865",0.241278527935976
"cg06056274",0.18596666202628
"cg22862450",0.133696305312905
"cg10296468",-0.0905186167497134
"cg06104764",0.188410106425953
"cg02003150",-0.171817201977446
"cg03679305",0.085261002064868
"cg17894755",-0.196425058682542
"cg17027233",0.0971636763586429
"cg05474653",0.181465508335349
"cg13713257",0.21934286853207
"cg02417084",0.150129400699855
"cg23022057",0.166365863673321
"cg11418663",0.169736136970736
"cg06824186",0.136696917686786
"cg00807226",0.21351877219574
"cg26376346",0.147085165398362
"cg15286308",0.135889135725345
"cg25866534",-0.109416798168729
"cg18477635",0.191300369760985
"cg20554293",0.196073031786504
"cg21011616",0.117973145290441
"cg06265252",0.110076837879768
"cg05442360",-0.0853275824654443
"cg06983052",0.216375769948055
"cg26843278",0.188915564600777
"cg16624405",0.170022335235105
"cg01588961",0.151195044384412
"cg06787724",-0.0874246761027604
"cg01303385",0.225135750298319
"cg25816610",-0.103962229928551
"cg16033645",0.130896125713952
"cg04493169",0.198082042265667
"cg06568323",0.176618164566637
"cg23948167",0.139819951883167
"cg12709192",-0.156544331096793
"cg10597099",0.220972715649415
"cg19039926",0.246286897679832
"cg00472758",0.151187814460336
"cg25828372",0.237064989915198
"cg02081065",0.196564678377137
"cg03296524",0.183890278911214
"cg24318032",-0.109034740740762
"cg00353571",0.120543781174697
"cg27312549",0.158156588266231
"cg26673195",0.115880409407545
"cg16934445",-0.0905865238309809
"cg27394111",0.162315185224688
"cg27428414",0.117821346030412
"cg24629438",0.312608347739313
"cg00967199",0.153981593962385
"cg24305852",0.193736734363295
"cg10185759",-0.104608018681015
"cg21287367",-0.119326112939905
"cg12690119",0.159410754513415
"cg04415152",-0.11309513761794
"cg01916462",0.20179160721073
"cg27171575",0.184349872507683
"cg16399833",0.153529860870671
"cg20432854",0.219728779133539
"cg12751154",0.188918001050742
"cg13009608",-0.117624395298827
"cg12417385",0.228706477906856
"cg25248474",-0.0963301996685393
"cg14722588",0.117217489932295
"cg25915410",0.170176607941466
"cg02636814",0.247858529590871
"cg10683263",-0.0900790186629959
"cg02618555",-0.122037490032625
"cg03720605",-0.133008757897629
"cg09561692",0.192160562284592
"cg09962952",0.181495469112589
"cg11906127",0.0916805162092502
"cg03101763",0.0879139600240951
"cg13032634",0.144833189316721
"cg15318753",0.134873840369937
"cg10063558",0.155748416050022
"cg10431393",0.225920044930207
"cg01857595",0.160060595416098
"cg09300217",0.13091873960612
"cg08389631",0.328603983441183
"cg17462560",0.152213735919372
"cg23018481",0.176200573431435
"cg14294321",-0.138277361727365
"cg03494428",0.131530026406013
"cg22474767",0.22788660062587
"cg01012026",0.180478919373989
"cg23053444",-0.0850245402027424
"cg09260946",-0.0827404393531439
"cg15970363",0.225857572931345
"cg08443357",0.105809968194625
"cg16817594",0.176248029120406
"cg04770944",-0.0949152882115115
"cg11911286",0.128182425766029
"cg02483891",0.182583957843234
"cg25769999",0.153511148162175
"cg20074591",0.15422508559241
"cg25311963",0.181413901254064
"cg09663815",0.204523205279438
"cg20336081",0.153302647083551
"cg21257503",-0.0846070020601573
"cg06295974",0.195750212863006
"cg20059982",0.113261691506583
"cg21984711",0.342303457192214
"cg05351147",0.16553094278981
"cg16751778",-0.11006045034095
"cg24460268",0.166651549185952
"cg07753598",0.169973318685796
"cg11152960",0.102567298881833
"cg26135153",0.214256668405031
"cg01381839",0.131427966631147
"cg14007715",0.147909798433177
"cg27091741",0.133325474797207
"cg17729887",0.205667361490829
"cg24722198",0.141888136386367
"cg00503707",0.185338917854815
"cg15279452",0.168974842013387
"cg09724770",-0.0724651020841166
"cg18652285",0.266534480078113
"cg26652513",0.113592893694918
"cg12285154",0.214937499318565
"cg23634952",-0.0940363515554749
"cg24758273",0.236239713042008
"cg24309555",0.157896726848401
"cg22718647",0.192663775572523
"cg24420884",0.105878941806452
"cg06241070",-0.064799570786279
"cg26872041",-0.104295692130363
"cg20750326",0.120865127047423
"cg02157487",-0.111071283173725
"cg16871089",-0.0996986457004571
"cg04969078",-0.078138753654423
"cg02431732",-0.10002156978097
"cg11990948",0.139155949218105
"cg13923696",0.183917833633848
"cg07487555",0.164708574902267
"cg18852825",0.242284318673586
"cg08137716",0.241569613745836
"cg06880102",-0.0935843159250679
"cg13685044",0.167922517651567
"cg26406563",0.0820882977214428
"cg02873881",0.161706107243624
"cg10589825",0.191386873030994
"cg18248112",0.167027676185047
"cg03883256",0.0819627366656987
"cg08951958",0.174075342501011
"cg15451020",0.179233728508965
"cg20868690",0.140024575490093
"cg08530000",0.15921112252565
"cg09798023",0.144281407206395
"cg14537674",0.125857485059444
"cg14355939",0.0955214871413626
"cg22535403",0.114401511182232
"cg14439774",-0.14323521674004
"cg00297351",0.183500349231286
"cg05040815",0.191466760321309
"cg19683666",0.0943446104863208
"cg24956868",0.157286619893356
"cg08032519",0.126013900426333
"cg02012014",-0.117780168954221
"cg22186291",0.147227725610085
"cg20317521",0.166902027552568
"cg00262563",0.186835610387718
"cg04109883",0.0727524880132614
"cg04093723",-0.107758307579774
"cg17253588",0.171759607082206
"cg06592167",0.146896845920797
"cg18451254",0.171798448612616
"cg19372551",0.180418037339851
"cg16564132",0.164351166121934
"cg21918548",0.172562887404262
"cg10260887",0.19399629160007
"cg17629820",-0.161923520666395
"cg01107316",0.151562787120281
"cg03204168",-0.213370604422435
"cg20636743",0.143113093574563
"cg22622057",0.0908314495573929
"cg11486359",0.125660396893919
"cg00808869",0.154498138982959
"cg18976321",0.174261726344017
"cg20064002",-0.0936169793990822
"cg21142942",0.286296457318955
"cg06977538",0.193998215296739
"cg21904251",0.235323372646274
"cg04581793",0.140186459707188
"cg02926035",0.213719696572977
"cg02216535",-0.144762879045091
"cg01381001",-0.135688521272023
"cg19724321",-0.218243428391802
"cg17110675",0.227282604663323
"cg03656020",-0.123980165243353
"cg01986717",0.23724919922455
"cg08915103",0.164638818917465
"cg03945021",-0.117167372196651
"cg08330031",0.143150660731868
"cg04414429",0.133084701677513
"cg21429982",-0.132918157546344
"cg04672103",0.101747505026106
"cg08729686",0.106522389092687
"cg23047981",0.230987093570647
"cg02976539",0.156378099054382
"cg24960291",0.172064691963906
"cg04320316",0.173906569980198
"cg03801287",0.181660088396282
"cg05094817",0.194934266559587
"cg23072383",-0.117119841347147
"cg27178826",0.15435504733052
"cg02833580",0.121677675001802
"cg21855587",-0.106871944251434
"cg11499166",0.169698240908568
"cg09125248",-0.127435949704247
"cg11261747",0.193957117336129
"cg24260221",0.189860268756509
"cg24891523",0.184527114217911
"cg22942794",0.244729680519209
"cg11192141",0.182133028282285
"cg25465236",-0.157874970930591
"cg01386782",-0.0898501654207941
"cg17469895",-0.181220191072005
"cg10441898",0.301119358188615
"cg01564380",0.134041214058931
"cg26529946",0.145147295980719
"cg01923337",0.226735911020361
"cg05108417",0.175177230736553
"cg06878741",0.175966320997863
"cg05977072",0.10810559451879
"cg21516443",0.109157251903671
"cg27593341",0.115369072149318
"cg00117985",-0.137831664042368
"cg09369521",0.227643792428947
"cg22887668",-0.111315740658628
"cg06874250",0.238634821551343
"cg02498708",-0.119396078474812
"cg15445958",-0.142207981446008
"cg04019374",0.155447110562929
"cg06102266",0.231341525432916
"cg19458593",0.118338892791372
"cg18813194",0.162700166494896
"cg17074353",0.153408993829192
"cg24466294",0.271282677385142
"cg27540820",0.139825659157222
"cg13545784",0.194352710153045
"cg12758708",0.210721707471796
"cg02888273",0.197862260487503
"cg16771991",0.22724307286434
"cg27504665",0.179486704529794
"cg05883442",0.141939380262739
"cg14789645",0.121049823124877
"cg25834201",-0.150222940359245
"cg19599386",0.204052923855651
"cg01354851",0.225849096411527
"cg13580380",0.124464731698281
"cg07056889",0.125639228031553
"cg11547342",0.196711465033463
"cg03718683",0.129053990062536
"cg12757443",-0.128373708982748
"cg27273041",0.201864077083972
"cg06066497",0.244752416512975
"cg25458314",0.219222780177523
"cg16973535",-0.169269980504333
"cg03317131",0.150954680807258
"cg04906986",0.194327780273893
"cg04635021",0.212990369740902
"cg20783784",0.169714337554647
"cg18633711",0.171777796450131
"cg09485208",0.229984313085983
"cg04867634",0.295013955748391
"cg17520681",0.187438734753678
"cg06089322",0.206465077425994
"cg01284841",-0.106396867290779
"cg07196408",0.29225933031785
"cg03031932",0.138509139482477
"cg24732049",-0.129222040580113
"cg03508063",0.20202384290745
"cg17345276",0.232702614861811
"cg03817137",0.204987578549789
"cg11128314",0.264508010918706
"cg04191515",0.205422923268251
"cg02619298",-0.11760326709767
"cg23962841",0.134822957217835
"cg09167026",0.114049947187311
"cg22786811",0.131600679265657
"cg15951930",0.124227920778804
"cg24951754",0.143139216875045
"cg27346545",-0.12782589990948
"cg03817803",-0.066428717771726
"cg03644817",0.19190978132207
"cg09653430",0.147342995727101
"cg16616784",0.125076307505678
"cg02482730",-0.0838299896038958
"cg07509219",0.113505965973627
"cg12897164",-0.180093400514991
"cg10514207",-0.115450484299559
"cg03739055",0.0754104145567191
"cg08811332",0.0834170508118363
"cg18334075",-0.133434123393607
"cg13437635",0.190807154361292
"cg01447914",-0.171354669134864
"cg24505713",-0.0989367721290469
"cg15143752",0.248724057226883
"cg08202226",0.259958065577464
"cg20204617",0.212733715198327
"cg25643363",0.167020915685158
"cg07392319",0.176462223716431
"cg16974516",0.201869140863812
"cg05489586",0.14534995360819
"cg05717082",-0.121016771926899
"cg22549797",0.127256827914775
"cg01407834",0.129241618819121
"cg06967696",0.18088149306393
"cg26715794",0.164228599890452
"cg11389437",0.165306963003131
"cg20759857",0.128498007763568
"cg22796604",-0.115895945505604
"cg23679824",0.173881430274506
"cg21879884",0.193336620623226
"cg03664893",0.266601887633518
"cg11052305",-0.112246842321897
"cg25354097",0.116632601436328
"cg19038246",0.291589704663365
"cg25579027",0.211761469934297
"cg02175033",0.195777486988668
"cg02021984",0.166719876451546
"cg00086800",-0.0998497442325241
"cg16209444",0.126385640080071
"cg04132263",0.0905506440511836
"cg15676719",-0.0823929695233608
"cg15422419",0.242397511361058
"cg04350520",0.137646026656983
"cg15413271",0.212986319100086
"cg15468668",0.17673246170539
"cg18627821",0.161902044311464
"cg14817241",0.107032592131938
"cg08034980",0.266197078098471
"cg12042689",0.171886535487244
"cg20643833",-0.236300707493862
"cg07855920",-0.107923159963733
"cg21780993",0.181992351456331
"cg26681123",0.215858004871805
"cg17355742",0.137162902078838
"cg11418783",0.202980895451448
"cg21252132",0.142978645930345
"cg12402318",0.206921999840628
